YearBuilt,NumberofFloors,PropertyGFATotal,ENERGYSTARScore,SiteEnergyUseWN(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,ProportionParkingGFA,ProportionElectricity(kBtu),ProportionNaturalGas(kBtu),ProportionSteamUse(kBtu),Distribution Center,Hospital,Hotel,K-12 School,Laboratory,Large Office,Medical Office,Mixed Use Property,Office,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Small- and Mid-Sized Office,Supermarket / Grocery Store,University,Warehouse,Worship Facility
47,4,64893,70.0,6211749.5,208.26,3.21,0.0,0.42281735931556635,0.5771826406844337,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1,70762,87.0,4138032.75,168.88,2.39,0.0,0.13617563808501293,0.863824361914987,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3,44558,78.0,1722053.0,28.27,0.63,0.0,0.7857097389106067,0.21429011201386283,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2,179161,73.0,10168523.0,96.43,0.54,0.0,0.9296020265338252,0.07039776152112118,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,58640,73.0,4327563.5,27.39,0.47,0.0,0.999999936365642,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,9,168449,64.0,12871628.0,388.37,2.31,0.08647721268751966,0.48969406187216585,0.5103058595534191,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,4,79600,34.0,2411402.25,16.81,0.21,0.0,0.9999998963258826,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,4,241066,79.0,8886716.0,270.97,1.12,0.0,0.39737334279437114,0.6026266572056288,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,419848,73.0,9238992.0,162.41,0.39,0.7981674320230179,0.7657662105473224,0.23423367998315922,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,4,110785,73.0,10864032.0,92.91,0.84,0.0,0.9603752068354438,0.03962469844884073,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,71714,87.0,2470597.75,36.24,0.51,0.0,0.8198745191573773,0.18012548084262267,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,75397,91.0,571637.5,9.63,0.13,0.10824038091701262,0.770931097217199,0.2290682199482821,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,5,102796,73.0,10281401.0,193.94,1.89,0.12267987081209386,0.7351348227513288,0.2648649793342734,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,2,208981,80.0,9030149.0,207.79,0.99,0.0,0.5995026487310917,0.40049735126890834,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2,55653,98.0,1597907.25,72.88,1.31,0.0,0.004455487588440122,0.9955445124115598,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,16,106860,49.0,12616417.0,469.57,4.39,0.0,0.2984103429378657,0.7015895732800009,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,50759,62.0,3321734.0,49.09,0.97,0.0,0.8129961405027324,0.18700385949726758,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63,2,56772,46.0,2762805.5,84.57,1.49,0.0,0.39972088368250713,0.6002792187981499,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,3,103000,42.0,5391782.0,149.93,1.46,0.0,0.4817115996843707,0.5182885033143442,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,3,269297,80.0,11208195.0,225.19,0.84,0.0,0.6862001283250005,0.3137998716749994,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,75174,77.0,3011741.75,71.86,0.96,0.0,0.5814310681728232,0.4185685660421253,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,75214,88.0,2457326.25,43.98,0.58,0.0,0.7427128940220884,0.25728710597791166,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,134918,91.0,4135198.25,69.42,0.51,0.0,0.7574639874257689,0.24253614339228213,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,64414,67.0,2453255.5,16.0,0.25,0.0,0.9999997821518302,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3,92437,78.0,5280739.0,201.05,2.17,0.0,0.20920305297179712,0.7907969470282029,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,7,128766,73.0,6057410.0,57.21,0.44,0.0,0.9463863268294536,0.05361367317054649,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99,9,107572,76.0,5879083.0,254.87,2.37,0.0,0.44792367092489677,0.0,0.5520762393488169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,3,204961,94.0,8935423.0,226.06,1.1,0.0,0.5529033823154709,0.44709649559646675,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,76086,73.0,3576720.0,101.41,1.33,0.0,0.4784500012853612,0.5215499987146388,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,4,122309,8.0,26122018.0,1060.13,8.67,0.0,0.24839357279828583,0.751606348627645,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,215476,73.0,24606366.0,639.39,2.97,0.0,0.574110460713047,0.42588949765111417,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,8,254273,29.0,26831896.0,780.84,3.07,0.15259189925788424,0.5162765305722848,0.48372339440683315,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,69400,73.0,15230290.0,301.76,4.35,0.0,0.710175416739812,0.2898244484300241,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112,1,62900,73.0,10883874.0,377.27,6.0,0.0,0.36442300754353574,0.6355769924564643,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4,56500,98.0,1500938.5,44.22,0.78,0.0,0.6430023177133778,0.0,0.3569978181272843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,4,203504,72.0,3944732.0,26.39,0.13,0.0,0.9999998679094625,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,3,100734,20.0,9892566.0,68.24,0.68,0.2653622411499593,0.999999897841566,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,77662,57.0,5168686.5,68.19,0.88,0.23826324328500426,0.8559534177510449,0.14404638254455754,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,10,63409,90.0,3826622.5,170.51,2.69,0.12233279187497043,0.39423303051154523,0.0,0.6057668969041335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82,17,204790,91.0,8081443.0,100.26,0.49,0.14649152790663605,0.8703279029326593,0.12967196786334972,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,5,73399,61.0,3992167.75,26.19,0.36,0.0,0.9999997338306087,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,20,265851,90.0,15742790.0,563.25,2.12,0.12162451899748355,0.5511016601731141,0.0,0.44889820315168905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,12,206000,91.0,9075988.0,222.19,1.08,0.0,0.7304868524671517,0.0,0.26951300184993987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,7,89550,85.0,4135330.5,51.67,0.58,0.0,0.9107444104892072,0.0,0.08925534932693116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,6,89355,66.0,4188308.75,31.97,0.36,0.0,0.9852491489525418,0.014750731379660806,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,15,388934,89.0,18982748.0,213.23,0.55,0.0,0.9358156097088319,0.0,0.06418421534271057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,22,384302,98.0,10471812.0,70.15,0.18,0.0,0.9999999006204859,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,6,91091,73.0,1916413.75,46.56,0.51,0.015281421874828468,0.738107311105163,0.0,0.26189275698486203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,8,157941,81.0,3743228.5,26.1,0.17,0.39883880689624607,0.9999998664254667,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,14,186768,95.0,9843217.0,218.53,1.17,0.1272969673605757,0.7764786444786109,0.0,0.2235211999365629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,8,201480,91.0,9510490.0,175.95,0.87,0.0,0.8184254304467115,0.0,0.18157444345734672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,310490,73.0,21960822.0,380.37,1.23,0.0,0.7616634533963057,0.23833649936592746,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,199530,69.0,13972700.0,298.61,1.5,0.1536611035934446,0.661320560817822,0.338679439182178,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13,372242,98.0,13862720.0,216.24,0.58,0.14158262635597274,0.8125610288339977,0.1874388266976869,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,7,114395,99.0,2970604.25,70.17,0.61,0.07252065212640413,0.5973612635365885,0.4026384633946291,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,89200,83.0,6707359.5,89.47,1.0,0.0,0.8510025709009543,0.14899727434668583,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,5,99005,70.0,5008123.5,119.03,1.2,0.0,0.6055237313149857,0.39447637442704997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,6,135051,88.0,4426136.0,30.86,0.23,0.32763918815854753,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5,220649,93.0,7046345.5,49.12,0.22,0.37489406251557905,0.9999999290412314,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,5,93660,73.0,940359.1875,6.09,0.07,0.0,1.00000014314804,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,11,381381,94.0,9944328.0,72.42,0.19,0.5129280168650248,0.9903791577464856,0.009620739855108303,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,109347,73.0,8381544.5,91.13,0.83,0.35391917473730417,0.9107468214735046,0.08925311768559259,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,287471,74.0,14913424.0,103.97,0.36,0.2907806352640788,0.9999998658926347,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3,192630,94.0,5569686.0,46.03,0.24,0.25184031563100245,0.9648753516580304,0.03512446169934748,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,60880,54.0,14736775.0,384.27,6.31,0.0,0.5684366808609951,0.43156324917944433,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112,5,50176,77.0,2933288.75,24.91,0.5,0.0,0.9670558345133938,0.032943909800901804,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,42,304346,72.0,24880988.0,741.3,2.44,0.0,0.4831753978678927,0.47321647043165743,0.043608104832878546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,128800,97.0,2098949.75,78.92,0.61,0.0,0.2055440228201679,0.7944562535601236,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,8,321945,76.0,14072349.0,355.05,1.1,0.0,0.7290222659585444,0.0,0.2709776425105336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,22,336330,77.0,19730534.0,530.66,1.58,0.0,0.6924762643186745,0.024368305944203975,0.28315537701400967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,21,298426,79.0,28559888.0,1084.79,3.64,0.0,0.5287140835284011,0.0,0.4712858795397793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,291940,80.0,12080064.0,162.45,0.56,0.0,0.8498759603480348,0.15012395409852727,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,1,88400,42.0,4811200.0,116.03,1.31,0.0,0.5773670943661913,0.42263279155930833,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,52311,96.0,1109137.125,48.65,0.93,0.0,0.018015029090403558,0.9819851052298253,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,5,141131,73.0,3085814.0,21.51,0.15,0.4939382559466028,0.9999996759363979,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,5,176532,60.0,5803409.0,40.46,0.23,0.3969082092765051,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,52500,2.0,4243867.0,70.47,1.34,0.0,0.7682302522259619,0.23176949710971503,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,2,57300,55.0,5095134.5,156.67,2.73,0.0,0.40651622675799015,0.5934837732420098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,6,350310,90.0,18102026.0,224.36,0.64,0.0,0.8824628801218162,0.11753689890844263,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,21,305548,58.0,34527356.0,1510.85,4.94,0.0,0.4322070852506554,0.08499144483603235,0.48280138096996633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,10,135918,91.0,6771618.5,193.72,1.43,0.0,0.6697774044643338,0.0,0.33022251769716665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4,79957,25.0,5171529.0,36.61,0.46,0.0,0.9999998096010934,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
91,4,127268,71.0,7711757.5,148.11,1.16,0.0,0.7831943626339392,0.12415172546595248,0.09265380654150497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,10,132326,72.0,6146691.5,65.2,0.49,0.0,0.9451322105416801,0.00042312017541822717,0.05444451897655008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,6,109830,45.0,7335905.5,51.14,0.47,0.12018574160065555,0.9999999318420882,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,10,130513,49.0,11792293.0,318.08,2.44,0.0,0.5876644465806097,0.35817555273276575,0.054160000686624556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,8,60660,73.0,2586116.0,18.03,0.3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,14,137350,89.0,6825027.0,202.99,1.48,0.0,0.6451734971472654,0.0,0.35482646358212805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,4,63540,72.0,3564626.75,74.83,1.18,0.0,0.6901560185643746,0.3098438393279786,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,10,130893,80.0,7163323.5,48.54,0.37,0.0,0.9999998563646202,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,5,79920,73.0,2977095.25,20.98,0.26,0.0,1.000000083071278,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104,4,137400,73.0,14879755.0,316.2,2.3,0.0,0.692394915191616,0.3076050178762376,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,147852,73.0,9671619.0,185.03,1.25,0.5845642940237534,0.736445366592708,0.26355453001198664,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,4,267335,73.0,7378420.5,147.75,0.55,0.6245347597583556,0.710819671049244,0.2891802602048038,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,12,115857,89.0,4757299.5,33.17,0.29,0.13067833622482888,0.9999998948983557,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4,87500,72.0,4549892.0,31.72,0.36,0.2,0.9999997802145634,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,11,374405,72.0,13329024.0,92.92,0.25,0.49351905022635917,0.9999998499515044,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,12,193500,73.0,14436982.0,100.65,0.52,0.19638242894056848,0.9999999307334455,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89,11,102846,96.0,6047637.0,281.55,2.74,0.0,0.3465895486967524,0.0,0.6534104982317799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,4,52800,83.0,2500323.75,44.48,0.84,0.0,0.7541853281630747,0.24581426014843016,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99,10,258497,73.0,21536130.0,418.9,1.62,0.0,0.8121837673478604,0.0,0.18781614843572092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83,8,861702,73.0,17666646.0,328.83,0.38,0.0,0.8341682399703939,9.922653117065911e-05,0.16573237783787595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,9,46710,73.0,4439795.5,130.69,2.8,0.0,0.6528746185181361,0.0,0.3471251716211191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70,3,266000,65.0,14009703.0,201.15,0.76,0.39097744360902253,0.8556039742200862,0.11012689191540884,0.03426897662344832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,5,109017,34.0,9707963.0,243.66,2.24,0.2697652659676931,0.5937252137128757,0.4062747862871243,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,5,275734,77.0,16373232.0,114.14,0.41,0.1394532411672119,0.9999998167741103,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,123061,59.0,1987934.625,13.86,0.11,0.0,0.9999996856033432,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,1,59090,45.0,3153949.5,117.11,1.98,0.0,0.23016566470373906,0.7698344260003688,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,106000,93.0,763364.5,5.32,0.05,0.0,0.9999993450049092,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,3,158600,19.0,18471858.0,236.9,1.49,0.2421185372005044,0.8706590966811676,0.1293407940838324,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,119661,97.0,775864.1875,5.44,0.05,0.0,0.9990148785010103,0.0009848797909257476,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,7,139200,81.0,4342597.0,30.27,0.22,0.32132183908045975,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,6,95721,95.0,3155171.75,21.36,0.22,0.3543736484157082,0.9999998367882273,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,5,213283,83.0,5661689.5,39.47,0.19,0.5402587172911109,0.9999999116871386,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,103697,7.0,11672252.0,374.92,3.62,0.4595697078989749,0.4332432908038597,0.5667566208556378,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,5,74880,56.0,5531460.0,35.8,0.48,0.0,0.9999999026215733,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,6,88774,53.0,6353294.0,42.03,0.47,0.0,0.9999999170691783,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,5,122250,93.0,5535626.0,38.59,0.32,0.0,0.9999998193519577,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,53730,20.0,4742869.0,33.06,0.62,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,3,55593,55.0,4414587.0,93.23,1.68,0.0,0.6728129665451442,0.32718691510808906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,4,134056,54.0,4899096.0,32.73,0.24,0.45473533448708003,0.9999997870137604,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,158415,25.0,23293664.0,454.49,2.87,0.0,0.7112323893599191,0.2887675213321035,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,4,86995,81.0,3018140.75,20.86,0.24,0.33105350882234613,0.9999997493042986,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,1,164437,62.0,19031574.0,326.18,1.98,0.0,0.766679459612066,0.2333204316352103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,5,184482,95.0,5869476.5,40.47,0.22,0.35902689693303413,0.9964388840849364,0.003560939587280137,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3,55200,73.0,12072969.0,269.71,4.89,0.0,0.6469121721258558,0.3530877416235349,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,139282,96.0,3238216.0,22.57,0.16,0.37752186212145145,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,271071,96.0,7960023.0,61.93,0.23,0.3641112476067156,0.980123824809655,0.019876111506903698,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,5,127800,56.0,2811924.5,29.53,0.23,0.0,0.9198187094375375,0.08018092922434075,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,6,226592,49.0,11812678.0,94.64,0.42,0.41925575483688743,0.9796363550647857,0.020363561347132277,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,209816,97.0,6917478.5,122.68,0.58,0.35113146757158653,0.7667253320700599,0.23327459564926728,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,303103,97.0,7554767.0,69.59,0.23,0.36259951237698074,0.9505271417859232,0.04947279171999769,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3,67380,66.0,3066491.25,74.1,1.1,0.0,0.5683302556145537,0.43166974438544625,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,4,102235,73.0,24903228.0,587.16,5.74,0.0,0.6294367898508676,0.37056312816588555,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,5,88062,80.0,3558562.5,23.81,0.27,0.23649247121346323,0.9999999268055872,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,5,87178,69.0,3838006.75,25.32,0.29,0.23418752437541582,1.0000000688209694,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,5,87178,86.0,3705629.0,24.35,0.28,0.23418752437541582,0.9999997852906181,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,4,196749,5.0,19718338.0,477.87,2.43,0.4493288402990612,0.610669249275611,0.3893305941899856,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,191276,21.0,8422861.0,77.99,0.41,0.4981335870679019,0.9504244460403656,0.04957543523512973,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2,111445,73.0,6076957.0,163.83,1.47,0.0,0.5278681029175656,0.4721318093242223,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,4,98475,83.0,1178591.625,22.44,0.23,0.0,0.7051805410218487,0.2948198028581702,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,2,308965,78.0,14843382.0,277.98,0.9,0.6080882947906721,0.7359597254448594,0.26404020565038305,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,1,63225,100.0,6522551.5,45.47,0.72,0.0,0.999999923342882,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,1,113780,73.0,4021869.0,121.98,1.07,0.0,0.4114890515002306,0.5885108785607444,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16,1,243044,100.0,1396082.25,41.8,0.17,0.0,0.5021029384192801,0.497896882508176,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,3,280252,73.0,11521702.0,80.32,0.29,0.5577551632102536,0.9999999132072674,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
